,Id,country_id,date,confirmed,deaths,recovered,active,Daily hospital occupancy
458,6690,AUS,2021-04-24,29663,910,23195,5558,75.0
459,6691,AUS,2021-04-25,29680,910,23209,5561,83.0
460,6692,AUS,2021-04-26,29717,910,23253,5554,78.0
461,6693,AUS,2021-04-27,29750,910,23260,5580,91.0
462,6694,AUS,2021-04-28,29773,910,23271,5592,98.0
463,6695,AUS,2021-04-29,29798,910,23279,5609,100.0
464,6696,AUS,2021-04-30,29811,910,23294,5607,106.0
465,6697,AUS,2021-05-01,29824,910,23308,5606,107.0
466,6698,AUS,2021-05-02,29838,910,23327,5601,124.0
467,6699,AUS,2021-05-03,29850,910,23330,5610,119.0
468,6700,AUS,2021-05-04,29865,910,23349,5606,122.0
469,6701,AUS,2021-05-05,29884,910,23377,5597,126.0
470,6702,AUS,2021-05-06,29893,910,23396,5587,128.0
471,6703,AUS,2021-05-07,29906,910,23407,5589,113.0
472,6704,AUS,2021-05-08,29922,910,23429,5583,114.0
473,6705,AUS,2021-05-09,29931,910,23437,5584,123.0
474,6706,AUS,2021-05-10,29938,910,23460,5568,137.0
475,6707,AUS,2021-05-11,29946,910,23466,5570,146.0
476,6708,AUS,2021-05-12,29955,910,23474,5571,158.0
477,6709,AUS,2021-05-13,29957,910,23484,5563,170.0
478,6710,AUS,2021-05-14,29964,910,23490,5564,173.0
479,6711,AUS,2021-05-15,29975,910,23493,5572,173.0
480,6712,AUS,2021-05-16,29978,910,23494,5574,191.0
481,6713,AUS,2021-05-17,29983,910,23499,5574,207.0
482,6714,AUS,2021-05-18,29992,910,23511,5571,221.0
483,6715,AUS,2021-05-19,29995,910,23518,5567,224.0
484,6716,AUS,2021-05-20,29999,910,23525,5564,234.0
485,6717,AUS,2021-05-21,30003,910,23533,5560,250.0
486,6718,AUS,2021-05-22,30007,910,23539,5558,276.0
487,6719,AUS,2021-05-23,30019,910,23549,5560,290.0
488,6720,AUS,2021-05-24,30029,910,23557,5562,318.0
489,6721,AUS,2021-05-25,30046,910,23560,5576,366.0
490,6722,AUS,2021-05-26,30063,910,23568,5585,374.0
491,6723,AUS,2021-05-27,30074,910,23571,5593,392.0
492,6724,AUS,2021-05-28,30083,910,23575,5598,433.0
493,6725,AUS,2021-05-29,30096,910,23579,5607,433.0
494,6726,AUS,2021-05-30,30105,910,23581,5614,428.0
495,6727,AUS,2021-05-31,30118,910,23583,5625,433.0
496,6728,AUS,2021-06-01,30124,910,23584,5630,441.0
497,6729,AUS,2021-06-02,30137,910,23595,5632,428.0
498,6730,AUS,2021-06-03,30141,910,23601,5630,442.0
499,6731,AUS,2021-06-04,30157,910,23601,5646,427.0
500,6732,AUS,2021-06-05,30173,910,23603,5660,424.0
501,6733,AUS,2021-06-06,30191,910,23607,5674,436.0
502,6734,AUS,2021-06-07,30205,910,23617,5678,492.0
503,6735,AUS,2021-06-08,30210,910,23630,5670,503.0
504,6736,AUS,2021-06-09,30225,910,23639,5676,513.0
505,6737,AUS,2021-06-10,30228,910,23648,5670,506.0
506,6738,AUS,2021-06-11,30234,910,23653,5671,554.0
507,6739,AUS,2021-06-12,30248,910,23664,5674,605.0
508,6740,AUS,2021-06-13,30262,910,23676,5676,641.0
509,6741,AUS,2021-06-14,30273,910,23692,5671,668.0
510,6742,AUS,2021-06-15,30286,910,23710,5666,709.0
511,6743,AUS,2021-06-16,30301,910,23716,5675,767.0
512,6744,AUS,2021-06-17,30309,910,23720,5679,842.0
513,6745,AUS,2021-06-18,30322,910,23727,5685,854.0
514,6746,AUS,2021-06-19,30331,910,23734,5687,893.0
515,6747,AUS,2021-06-20,30355,910,23742,5703,926.0
516,6748,AUS,2021-06-21,30366,910,23747,5709,953.0
517,6749,AUS,2021-06-22,30380,910,23750,5720,1008.0
518,6750,AUS,2021-06-23,30404,910,23752,5742,1048.0
519,6751,AUS,2021-06-24,30424,910,23759,5755,1071.0
520,6752,AUS,2021-06-25,30457,910,23765,5782,1145.0
521,6753,AUS,2021-06-26,30499,910,23778,5811,1137.0
522,6754,AUS,2021-06-27,30528,910,23781,5837,1191.0
523,6755,AUS,2021-06-28,30560,910,23788,5862,1287.0
524,6756,AUS,2021-06-29,30602,910,23806,5886,1280.0
525,6757,AUS,2021-06-30,30643,910,23811,5922,1348.0
526,6758,AUS,2021-07-01,30684,910,23819,5955,1318.0
527,6759,AUS,2021-07-02,30734,910,23829,5995,1337.0
528,6760,AUS,2021-07-03,30753,910,23837,6006,1377.0
529,6761,AUS,2021-07-04,30804,910,23841,6053,1373.0
530,6762,AUS,2021-07-05,30831,910,23843,6078,1440.0
531,6763,AUS,2021-07-06,30861,910,23846,6105,1441.0
532,6764,AUS,2021-07-07,30903,910,23848,6145,1443.0
533,6765,AUS,2021-07-08,30951,910,23850,6191,1483.0
534,6766,AUS,2021-07-09,31015,910,23852,6253,1455.0
535,6767,AUS,2021-07-10,31100,911,23858,6331,1470.0
536,6768,AUS,2021-07-11,31221,911,23891,6419,1442.0
537,6769,AUS,2021-07-12,31323,912,23898,6513,1539.0
538,6770,AUS,2021-07-13,31429,912,23907,6610,1518.0
539,6771,AUS,2021-07-14,31513,912,23911,6690,1530.0
540,6772,AUS,2021-07-15,31626,912,23920,6794,1508.0
541,6773,AUS,2021-07-16,31771,913,23935,6923,1529.0
542,6774,AUS,2021-07-17,31899,914,23939,7046,1493.0
543,6775,AUS,2021-07-18,32016,914,23944,7158,1538.0
544,6776,AUS,2021-07-19,32120,915,23959,7246,1551.0
545,6777,AUS,2021-07-20,32266,915,23965,7386,1479.0
546,6778,AUS,2021-07-21,32426,915,23973,7538,1514.0
547,6779,AUS,2021-07-22,32582,916,23985,7681,1483.0
548,6780,AUS,2021-07-23,32753,916,23986,7851,1468.0
549,6781,AUS,2021-07-24,32918,918,24001,7999,1496.0
550,6782,AUS,2021-07-25,33082,918,24001,8163,1496.0
551,6783,AUS,2021-07-26,33266,922,24008,8336,1535.0
552,6784,AUS,2021-07-27,33473,921,24013,8539,1526.0
553,6785,AUS,2021-07-28,33726,923,24022,8781,1520.0
554,6786,AUS,2021-07-29,33909,923,24036,8950,1522.0
555,6787,AUS,2021-07-30,34130,924,24059,9147,1437.0
556,6788,AUS,2021-07-31,34383,924,24093,9366,1446.0
557,6789,AUS,2021-08-01,34612,925,24124,9563,1492.0
558,6790,AUS,2021-08-02,34836,925,24141,9770,1486.0
559,6791,AUS,2021-08-03,35089,927,24172,9990,1462.0
560,6792,AUS,2021-08-04,35391,932,24203,10256,1458.0
561,6793,AUS,2021-08-05,35698,933,0,34765,1414.0
562,6794,AUS,2021-08-06,36051,939,0,35112,1493.0
563,6795,AUS,2021-08-07,36328,938,0,35390,1441.0
564,6796,AUS,2021-08-08,36630,939,0,35691,1502.0
565,6797,AUS,2021-08-09,37010,943,0,36067,1416.0
566,6798,AUS,2021-08-10,37377,945,0,36432,1378.0
567,6799,AUS,2021-08-11,37749,947,0,36802,1343.0
568,6800,AUS,2021-08-12,38165,949,0,37216,1309.0
569,6801,AUS,2021-08-13,38658,953,0,37705,1284.0
570,6802,AUS,2021-08-14,39097,958,0,38139,1312.0
571,6803,AUS,2021-08-15,39615,966,0,38649,1317.0
572,6804,AUS,2021-08-16,40097,967,0,39130,1309.0
573,6805,AUS,2021-08-17,40774,970,0,39804,1192.0
574,6806,AUS,2021-08-18,41521,972,0,40549,1151.0
575,6807,AUS,2021-08-19,42228,976,0,41252,1126.0
576,6808,AUS,2021-08-20,43119,978,0,42141,1113.0
577,6809,AUS,2021-08-21,44026,981,0,43045,1064.0
578,6810,AUS,2021-08-22,44920,984,0,43936,1068.0
579,6811,AUS,2021-08-23,45754,984,0,44770,1018.0
580,6812,AUS,2021-08-24,46725,986,0,45739,983.0
581,6813,AUS,2021-08-25,47840,989,0,46851,978.0
582,6814,AUS,2021-08-26,48816,991,0,47825,931.0
583,6815,AUS,2021-08-27,49935,993,0,48942,934.0
584,6816,AUS,2021-08-28,51256,999,0,50257,851.0
585,6817,AUS,2021-08-29,52611,1003,0,51608,835.0
586,6818,AUS,2021-08-30,53868,1006,0,52862,851.0
587,6819,AUS,2021-08-31,55093,1012,0,54081,724.0
588,6820,AUS,2021-09-01,56560,1019,0,55541,702.0
589,6821,AUS,2021-09-02,58208,1032,0,57176,681.0
590,6822,AUS,2021-09-03,59949,1036,0,58913,654.0
591,6823,AUS,2021-09-04,61619,1039,0,60580,638.0
592,6824,AUS,2021-09-05,63155,1044,0,62111,615.0
593,6825,AUS,2021-09-06,64621,1052,0,63569,632.0
594,6826,AUS,2021-09-07,66317,1060,0,65257,598.0
595,6827,AUS,2021-09-08,68042,1066,0,66976,574.0
596,6828,AUS,2021-09-09,69912,1076,0,68836,559.0
597,6829,AUS,2021-09-10,71987,1084,0,70903,538.0
598,6830,AUS,2021-09-11,73603,1091,0,72512,547.0
599,6831,AUS,2021-09-12,75323,1098,0,74225,564.0
600,6832,AUS,2021-09-13,76901,1102,0,75799,550.0
601,6833,AUS,2021-09-14,78544,1116,0,77428,531.0
602,6834,AUS,2021-09-15,80400,1128,0,79272,563.0
603,6835,AUS,2021-09-16,82200,1141,0,81059,557.0
604,6836,AUS,2021-09-17,84056,1148,0,82908,536.0
605,6837,AUS,2021-09-18,85628,1162,0,84466,512.0
606,6838,AUS,2021-09-19,87128,1167,0,85961,542.0
607,6839,AUS,2021-09-20,88710,1178,0,87532,543.0
608,6840,AUS,2021-09-21,90369,1186,0,89183,532.0
609,6841,AUS,2021-09-22,92178,1196,0,90982,513.0
610,6842,AUS,2021-09-23,93942,1208,0,92734,511.0
611,6843,AUS,2021-09-24,95807,1220,0,94587,517.0
612,6844,AUS,2021-09-25,97559,1231,0,96328,541.0
613,6845,AUS,2021-09-26,99031,1245,0,97786,562.0
614,6846,AUS,2021-09-27,100911,1256,0,99655,543.0
615,6847,AUS,2021-09-28,102723,1279,0,101444,529.0
616,6848,AUS,2021-09-29,105123,1291,0,103832,539.0
617,6849,AUS,2021-09-30,107181,1311,0,105870,544.0
618,6850,AUS,2021-10-01,109516,1321,0,108195,541.0
619,6851,AUS,2021-10-02,111388,1334,0,110054,535.0
620,6852,AUS,2021-10-03,113411,1346,0,112065,569.0
621,6853,AUS,2021-10-04,115800,1357,0,114443,610.0
622,6854,AUS,2021-10-05,117826,1379,0,116447,625.0
623,6855,AUS,2021-10-06,120042,1389,0,118653,672.0
624,6856,AUS,2021-10-07,122566,1405,0,121161,716.0
625,6857,AUS,2021-10-08,125081,1421,0,123660,717.0
626,6858,AUS,2021-10-09,127471,1432,0,126039,759.0
627,6859,AUS,2021-10-10,129567,1448,0,128119,754.0
628,6860,AUS,2021-10-11,131415,1461,0,129954,774.0
629,6861,AUS,2021-10-12,133444,1478,0,131966,794.0
630,6862,AUS,2021-10-13,136188,1496,0,134692,860.0
631,6863,AUS,2021-10-14,138720,1507,0,137213,911.0
632,6864,AUS,2021-10-15,141031,1515,0,139516,906.0
633,6865,AUS,2021-10-16,143204,1532,0,141672,969.0
634,6866,AUS,2021-10-17,145263,1543,0,143720,1000.0
635,6867,AUS,2021-10-18,147301,1558,0,145743,1067.0
636,6868,AUS,2021-10-19,149398,1577,0,147821,1177.0
637,6869,AUS,2021-10-20,151942,1590,0,150352,1310.0
638,6870,AUS,2021-10-21,154489,1611,0,152878,1465.0
639,6871,AUS,2021-10-22,156372,1622,0,154750,1605.0
640,6872,AUS,2021-10-23,158546,1637,0,156909,1828.0
641,6873,AUS,2021-10-24,160230,1648,0,158582,2003.0
642,6874,AUS,2021-10-25,162016,1653,0,160363,2207.0
643,6875,AUS,2021-10-26,163866,1669,0,162197,2524.0
644,6876,AUS,2021-10-27,165904,1696,0,164208,2707.0
645,6877,AUS,2021-10-28,167790,1708,0,166082,2904.0
646,6878,AUS,2021-10-29,169379,1722,0,167657,3107.0
647,6879,AUS,2021-10-30,170564,1735,0,168829,3323.0
648,6880,AUS,2021-10-31,172030,1743,0,170287,3523.0
649,6881,AUS,2021-11-01,173165,1756,0,171409,3865.0
650,6882,AUS,2021-11-02,174276,1768,0,172508,4006.0
651,6883,AUS,2021-11-03,175813,1781,0,174032,4197.0
652,6884,AUS,2021-11-04,177393,1795,0,175598,4424.0
653,6885,AUS,2021-11-05,178927,1805,0,177122,4603.0
654,6886,AUS,2021-11-06,180314,1815,0,178499,4759.0
655,6887,AUS,2021-11-07,181578,1827,0,179751,5047.0
656,6888,AUS,2021-11-08,182870,1841,0,181029,5238.0
657,6889,AUS,2021-11-09,184071,1858,0,182213,5307.0
658,6890,AUS,2021-11-10,185627,1862,0,183765,5277.0
659,6891,AUS,2021-11-11,187041,1873,0,185168,5147.0
660,6892,AUS,2021-11-12,188493,1877,0,186616,5108.0
661,6893,AUS,2021-11-13,189608,1882,0,187726,5036.0
662,6894,AUS,2021-11-14,190603,1888,0,188715,5173.0
663,6895,AUS,2021-11-15,191617,1898,0,189719,5390.0
664,6896,AUS,2021-11-16,192845,1907,0,190938,5227.0
665,6897,AUS,2021-11-17,194112,1922,0,192190,5090.0
666,6898,AUS,2021-11-18,195617,1933,0,193684,5021.0
667,6899,AUS,2021-11-19,196977,1938,0,195039,4953.0
668,6900,AUS,2021-11-20,198442,1944,0,196498,4790.0
669,6901,AUS,2021-11-21,199649,1948,0,197701,4947.0
670,6902,AUS,2021-11-22,200651,1968,0,198683,4954.0
671,6903,AUS,2021-11-23,202115,1973,0,200142,4664.0
672,6904,AUS,2021-11-24,203642,1978,0,201664,4594.0
673,6905,AUS,2021-11-25,205269,1985,0,203284,4448.0
674,6906,AUS,2021-11-26,206749,1990,0,204759,4256.0
675,6907,AUS,2021-11-27,207984,1994,0,205990,4147.0
676,6908,AUS,2021-11-28,209139,1997,0,207142,3914.0
677,6909,AUS,2021-11-29,210238,2006,0,208232,3801.0
678,6910,AUS,2021-11-30,211655,2011,0,209644,3588.0
679,6911,AUS,2021-12-01,213357,2021,0,211336,3414.0
680,6912,AUS,2021-12-02,214879,2033,0,212846,3293.0
681,6913,AUS,2021-12-03,216587,2042,0,214545,3126.0
682,6914,AUS,2021-12-04,217836,2050,0,215786,3010.0
683,6915,AUS,2021-12-05,219121,2056,0,217065,3069.0
684,6916,AUS,2021-12-06,220555,2065,0,218490,2949.0
685,6917,AUS,2021-12-07,222260,2072,0,220188,2738.0
686,6918,AUS,2021-12-08,223914,2082,0,221832,2677.0
687,6919,AUS,2021-12-09,225625,2084,0,223541,2528.0
688,6920,AUS,2021-12-10,227382,2100,0,225282,2467.0
689,6921,AUS,2021-12-11,228925,2104,0,226821,2392.0
690,6922,AUS,2021-12-12,230768,2106,0,228662,2416.0
691,6923,AUS,2021-12-13,232738,2113,0,230625,2407.0
692,6924,AUS,2021-12-14,235547,2117,0,233430,2322.0
693,6925,AUS,2021-12-15,238970,2126,0,236844,2186.0
694,6926,AUS,2021-12-16,242772,2134,0,240638,2072.0
695,6927,AUS,2021-12-17,246789,2142,0,244647,2025.0
696,6928,AUS,2021-12-18,250651,2146,0,248505,1995.0
697,6929,AUS,2021-12-19,254682,2146,0,252536,2003.0
698,6930,AUS,2021-12-20,259174,2154,0,257020,1940.0
699,6931,AUS,2021-12-21,264705,2162,0,262543,1904.0
700,6932,AUS,2021-12-22,273062,2173,0,270889,1837.0
701,6933,AUS,2021-12-23,281280,2182,0,279098,1752.0
702,6934,AUS,2021-12-24,291135,2188,0,288947,1752.0
703,6935,AUS,2021-12-25,300594,2190,0,298404,1737.0
704,6936,AUS,2021-12-26,310478,2196,0,308282,1809.0
705,6937,AUS,2021-12-27,322275,2202,0,320073,1788.0
706,6938,AUS,2021-12-28,339953,2210,0,337743,1737.0
707,6939,AUS,2021-12-29,361322,2224,0,359098,1688.0
708,6940,AUS,2021-12-30,395133,2239,0,392894,1689.0
709,6941,AUS,2021-12-31,425496,2253,0,423243,1655.0
710,6942,AUS,2022-01-01,462955,2257,0,460698,1702.0
711,6943,AUS,2022-01-02,492563,2266,0,490297,1727.0
712,6944,AUS,2022-01-03,537308,2270,0,535038,1801.0
713,6945,AUS,2022-01-04,608803,2290,0,606513,1782.0
714,6946,AUS,2022-01-05,684229,2302,0,681927,1855.0
715,6947,AUS,2022-01-06,762458,2321,0,760137,1812.0
716,6948,AUS,2022-01-07,860550,2337,0,858213,1903.0
717,6949,AUS,2022-01-08,972457,2366,0,970091,1943.0
718,6950,AUS,2022-01-09,1045291,2387,0,1042904,2046.0
719,6951,AUS,2022-01-10,1139097,2415,0,1136682,2107.0
720,6952,AUS,2022-01-11,1223505,2465,0,1221040,2104.0
721,6953,AUS,2022-01-12,1398776,2522,0,1396254,2149.0
722,6954,AUS,2022-01-13,1526961,2572,0,1524389,2152.0
723,6955,AUS,2022-01-14,1613249,2621,0,1610628,2159.0
724,6956,AUS,2022-01-15,1726116,2673,0,1723443,2176.0
725,6957,AUS,2022-01-16,1786007,2692,0,1783315,2301.0
726,6958,AUS,2022-01-17,1870362,2773,0,1867589,2364.0
727,6959,AUS,2022-01-18,1954977,2843,0,1952134,2446.0
728,6960,AUS,2022-01-19,2022581,2890,0,2019691,2492.0
729,6961,AUS,2022-01-20,2086522,2978,0,2083544,2533.0
730,6962,AUS,2022-01-21,2129688,3043,0,2126645,2522.0
731,6963,AUS,2022-01-22,2196870,3121,0,2193749,2581.0
732,6964,AUS,2022-01-23,2229104,3148,0,2225956,2699.0
733,6965,AUS,2022-01-24,2287126,3230,0,2283896,2836.0
734,6966,AUS,2022-01-25,2340046,3299,0,2336747,2811.0
735,6967,AUS,2022-01-26,2391062,3390,0,2387672,2778.0
736,6968,AUS,2022-01-27,2457285,3477,0,2453808,2818.0
737,6969,AUS,2022-01-28,2523265,3632,0,2519633,2844.0
738,6970,AUS,2022-01-29,2570523,3718,0,2566805,2941.0
739,6971,AUS,2022-01-30,2607242,3760,0,2603482,3092.0
740,6972,AUS,2022-01-31,2580386,3835,0,2576551,3145.0
741,6973,AUS,2022-02-01,2620532,3905,0,2616627,3147.0
742,6974,AUS,2022-02-02,2644760,3987,0,2640773,3138.0
743,6975,AUS,2022-02-03,2676939,4073,0,2672866,2979.0
744,6976,AUS,2022-02-04,2704275,4154,0,2700121,2996.0
745,6977,AUS,2022-02-05,2727260,4200,0,2723060,3070.0
746,6978,AUS,2022-02-06,2752507,4248,0,2748259,3178.0
747,6979,AUS,2022-02-07,2779880,4302,0,2775578,3276.0
748,6980,AUS,2022-02-08,2811390,4373,0,2807017,3328.0
749,6981,AUS,2022-02-09,2822873,4422,0,2818451,3314.0
750,6982,AUS,2022-02-10,2854123,4479,0,2849644,3233.0
751,6983,AUS,2022-02-11,2876687,4543,0,2872144,3206.0
752,6984,AUS,2022-02-12,2902294,4593,0,2897701,3145.0
753,6985,AUS,2022-02-13,2914583,4604,0,2909979,1071.0
754,6986,AUS,2022-02-14,2945496,4664,0,2940832,1042.0
755,6987,AUS,2022-02-15,2969890,4726,0,2965164,1074.0
756,6988,AUS,2022-02-16,2967316,4797,0,2962519,1071.0
757,6989,AUS,2022-02-17,2990045,4833,0,2985212,956.0
758,6990,AUS,2022-02-18,3013262,4878,0,3008384,1074.0
759,6991,AUS,2022-02-19,3030638,4912,0,3025726,1100.0
760,6992,AUS,2022-02-20,3048857,4929,0,3043928,1096.0
761,6993,AUS,2022-02-21,3074020,4966,0,3069054,1086.0
762,6994,AUS,2022-02-22,3099249,5025,0,3094224,1032.0
763,6995,AUS,2022-02-23,3124101,5062,0,3119039,1035.0
764,6996,AUS,2022-02-24,3150771,5095,0,3145676,1035.0
765,6997,AUS,2022-02-25,3170574,5131,0,3165443,981.0
766,6998,AUS,2022-02-26,3188117,5157,0,3182960,1002.0
767,6999,AUS,2022-02-27,3209599,5171,0,3204428,1001.0
768,7000,AUS,2022-02-28,3235017,5210,0,3229807,967.0
769,7001,AUS,2022-03-01,3256772,5269,0,3251503,909.0
770,7002,AUS,2022-03-02,3296784,5316,0,3291468,855.0
771,7003,AUS,2022-03-03,3321943,5354,0,3316589,817.0
772,7004,AUS,2022-03-04,3344659,5402,0,3339257,805.0
773,7005,AUS,2022-03-05,3362035,5416,0,3356619,756.0
774,7006,AUS,2022-03-06,3384217,5425,0,3378792,700.0
775,7007,AUS,2022-03-07,3429179,5464,0,3423715,677.0
776,7008,AUS,2022-03-08,3459870,5495,0,3454375,651.0
777,7009,AUS,2022-03-09,3496205,5520,0,3490685,608.0
778,7010,AUS,2022-03-10,3527894,5550,0,3522344,594.0
779,7011,AUT,2020-01-22,0,0,0,0,579.0
780,7012,AUT,2020-01-23,0,0,0,0,561.0
781,7013,AUT,2020-01-24,0,0,0,0,517.0
782,7014,AUT,2020-01-25,0,0,0,0,500.0
783,7015,AUT,2020-01-26,0,0,0,0,472.0
784,7016,AUT,2020-01-27,0,0,0,0,428.0
785,7017,AUT,2020-01-28,0,0,0,0,422.0
786,7018,AUT,2020-01-29,0,0,0,0,420.0
787,7019,AUT,2020-01-30,0,0,0,0,418.0
788,7020,AUT,2020-01-31,0,0,0,0,418.0
789,7021,AUT,2020-02-01,0,0,0,0,360.0
790,7022,AUT,2020-02-02,0,0,0,0,339.0
791,7023,AUT,2020-02-03,0,0,0,0,309.0
792,7024,AUT,2020-02-04,0,0,0,0,291.0
793,7025,AUT,2020-02-05,0,0,0,0,279.0
794,7026,AUT,2020-02-06,0,0,0,0,264.0
795,7027,AUT,2020-02-07,0,0,0,0,243.0
796,7028,AUT,2020-02-08,0,0,0,0,234.0
797,7029,AUT,2020-02-09,0,0,0,0,212.0
798,7030,AUT,2020-02-10,0,0,0,0,208.0
799,7031,AUT,2020-02-11,0,0,0,0,197.0
800,7032,AUT,2020-02-12,0,0,0,0,196.0
801,7033,AUT,2020-02-13,0,0,0,0,182.0
802,7034,AUT,2020-02-14,0,0,0,0,174.0
803,7035,AUT,2020-02-15,0,0,0,0,188.0
804,7036,AUT,2020-02-16,0,0,0,0,159.0
805,7037,AUT,2020-02-17,0,0,0,0,144.0
806,7038,AUT,2020-02-18,0,0,0,0,137.0
807,7039,AUT,2020-02-19,0,0,0,0,139.0
808,7040,AUT,2020-02-20,0,0,0,0,127.0
809,7041,AUT,2020-02-21,0,0,0,0,116.0
810,7042,AUT,2020-02-22,0,0,0,0,107.0
811,7043,AUT,2020-02-23,0,0,0,0,103.0
812,7044,AUT,2020-02-24,0,0,0,0,98.0
813,7045,AUT,2020-02-25,2,0,0,2,97.0
814,7046,AUT,2020-02-26,2,0,0,2,97.0
815,7047,AUT,2020-02-27,3,0,0,3,88.0
816,7048,AUT,2020-02-28,3,0,0,3,87.0
817,7049,AUT,2020-02-29,9,0,0,9,87.0
818,7050,AUT,2020-03-01,14,0,0,14,75.0
819,7051,AUT,2020-03-02,18,0,0,18,72.0
820,7052,AUT,2020-03-03,21,0,0,21,69.0
821,7053,AUT,2020-03-04,29,0,0,29,82.0
822,7054,AUT,2020-03-05,41,0,0,41,84.0
823,7055,AUT,2020-03-06,55,0,0,55,80.0
824,7056,AUT,2020-03-07,79,0,0,79,81.0
825,7057,AUT,2020-03-08,104,0,0,104,69.0
826,7058,AUT,2020-03-09,131,0,2,129,72.0
827,7059,AUT,2020-03-10,182,0,4,178,69.0
828,7060,AUT,2020-03-11,246,0,4,242,79.0
829,7061,AUT,2020-03-12,302,1,4,297,78.0
830,7062,AUT,2020-03-13,504,1,6,497,71.0
831,7063,AUT,2020-03-14,655,1,6,648,72.0
832,7064,AUT,2020-03-15,860,1,6,853,75.0
833,7065,AUT,2020-03-16,1018,3,6,1009,74.0
834,7066,AUT,2020-03-17,1332,3,1,1328,69.0
835,7067,AUT,2020-03-18,1646,4,9,1633,69.0
836,7068,AUT,2020-03-19,2013,6,9,1998,68.0
837,7069,AUT,2020-03-20,2388,6,9,2373,70.0
838,7070,AUT,2020-03-21,2814,8,9,2797,71.0
839,7071,AUT,2020-03-22,3582,16,9,3557,70.0
840,7072,AUT,2020-03-23,4474,21,9,4444,71.0
841,7073,AUT,2020-03-24,5283,28,9,5246,71.0
842,7074,AUT,2020-03-25,5588,30,9,5549,74.0
843,7075,AUT,2020-03-26,6909,49,112,6748,64.0
844,7076,AUT,2020-03-27,7657,58,225,7374,74.0
845,7077,AUT,2020-03-28,8271,68,225,7978,69.0
846,7078,AUT,2020-03-29,8788,86,479,8223,72.0
847,7079,AUT,2020-03-30,9618,108,636,8874,68.0
848,7080,AUT,2020-03-31,10180,128,1095,8957,72.0
849,7081,AUT,2020-04-01,10711,146,1436,9129,78.0
850,7082,AUT,2020-04-02,11129,158,1749,9222,91.0
851,7083,AUT,2020-04-03,11524,168,2022,9334,77.0
852,7084,AUT,2020-04-04,11781,186,2507,9088,78.0
853,7085,AUT,2020-04-05,12051,204,2998,8849,80.0
854,7086,AUT,2020-04-06,12297,220,3463,8614,77.0
855,7087,AUT,2020-04-07,12639,243,4046,8350,83.0
856,7088,AUT,2020-04-08,12942,273,4512,8157,82.0
857,7089,AUT,2020-04-09,13244,295,5240,7709,83.0
858,7090,AUT,2020-04-10,13555,319,6064,7172,96.0
859,7091,AUT,2020-04-11,13806,337,6604,6865,94.0
860,7092,AUT,2020-04-12,13945,350,6987,6608,99.0
861,7093,AUT,2020-04-13,14041,368,7343,6330,98.0
862,7094,AUT,2020-04-14,14226,384,7633,6209,99.0
863,7095,AUT,2020-04-15,14336,393,8098,5845,112.0
864,7096,AUT,2020-04-16,14476,410,8986,5080,114.0
865,7097,AUT,2020-04-17,14595,431,9704,4460,111.0
866,7098,AUT,2020-04-18,14671,443,10214,4014,102.0
867,7099,AUT,2020-04-19,14749,452,10501,3796,103.0
868,7100,AUT,2020-04-20,14795,470,10631,3694,101.0
869,7101,AUT,2020-04-21,14873,491,10971,3411,97.0
870,7102,AUT,2020-04-22,14925,510,11328,3087,95.0
871,7103,AUT,2020-04-23,15002,522,11694,2786,89.0
872,7104,AUT,2020-04-24,15071,530,11872,2669,94.0
873,7105,AUT,2020-04-25,15148,536,12103,2509,105.0
874,7106,AUT,2020-04-26,15225,542,12282,2401,100.0
875,7107,AUT,2020-04-27,15274,549,12362,2363,89.0
876,7108,AUT,2020-04-28,15357,569,12580,2208,93.0
877,7109,AUT,2020-04-29,15402,580,12779,2043,113.0
878,7110,AUT,2020-04-30,15452,584,12907,1961,107.0
879,7111,AUT,2020-05-01,15531,589,13110,1832,115.0
880,7112,AUT,2020-05-02,15558,596,13180,1782,117.0
881,7113,AUT,2020-05-03,15597,598,13228,1771,118.0
882,7114,AUT,2020-05-04,15621,600,13316,1705,120.0
883,7115,AUT,2020-05-05,15650,606,13462,1582,121.0
884,7116,AUT,2020-05-06,15684,608,13639,1437,116.0
885,7117,AUT,2020-05-07,15752,609,13698,1445,119.0
886,7118,AUT,2020-05-08,15774,614,13836,1324,118.0
887,7119,AUT,2020-05-09,15833,615,13928,1290,114.0
888,7120,AUT,2020-05-10,15871,618,13991,1262,110.0
889,7121,AUT,2020-05-11,15882,620,14061,1201,104.0
890,7122,AUT,2020-05-12,15961,623,14148,1190,84.0
891,7123,AUT,2020-05-13,15997,624,14304,1069,114.0
892,7124,AUT,2020-05-14,16058,626,14405,1027,116.0
893,7125,AUT,2020-05-15,16109,628,14471,1010,121.0
894,7126,AUT,2020-05-16,16201,629,14524,1048,116.0
895,7127,AUT,2020-05-17,16242,629,14563,1050,112.0
896,7128,AUT,2020-05-18,16269,629,14614,1026,116.0
897,7129,AUT,2020-05-19,16321,632,14678,1011,116.0
898,7130,AUT,2020-05-20,16353,633,14882,838,135.0
899,7131,AUT,2020-05-21,16404,633,14951,820,137.0
900,7132,AUT,2020-05-22,16436,635,15005,796,141.0
901,7133,AUT,2020-05-23,16486,639,15037,810,145.0
902,7134,AUT,2020-05-24,16503,640,15063,800,146.0
903,7135,AUT,2020-05-25,16539,641,15138,760,144.0
